date ,area,industry,occupation,number_of_jobs 
2005,London,Retail ,"Process, Plant And Machine Operatives; and Elementary Occupations",43586
2005,London,Transportation and storage,"Process, Plant And Machine Operatives; and Elementary Occupations",131265
2005,London,Accommodation and food service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",56293
2005,London,Information and communication,"Process, Plant And Machine Operatives; and Elementary Occupations",6872
2005,London,Financial and insurance activities,"Process, Plant And Machine Operatives; and Elementary Occupations",6493
2005,London,"Real estate; Professional, scientific and technical","Process, Plant And Machine Operatives; and Elementary Occupations",9181
2005,London,Administrative and support service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",57346
2005,London,Public administration and defence; compulsory social security,"Process, Plant And Machine Operatives; and Elementary Occupations",15820
2005,London,Education,"Process, Plant And Machine Operatives; and Elementary Occupations",23840
2005,London,Human health and social work activities,"Process, Plant And Machine Operatives; and Elementary Occupations",16589
2005,London,"Arts, entertainment and recreation","Process, Plant And Machine Operatives; and Elementary Occupations",11734
2005,London,Other service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",7090
2005,London,Total in all industries,"Process, Plant And Machine Operatives; and Elementary Occupations",482293
2005,London,Primary and utilities,Total in all occupations,31903
2005,London,Manufacturing,Total in all occupations,201179
2005,London,Construction,Total in all occupations,286014
2005,London,Wholesale and motor trades,Total in all occupations,112890
2005,London,Retail ,Total in all occupations,353780
2005,London,Transportation and storage,Total in all occupations,246972
2005,London,Accommodation and food service activities,Total in all occupations,152170
2005,London,Information and communication,Total in all occupations,294466
2005,London,Financial and insurance activities,Total in all occupations,338244
2005,London,"Real estate; Professional, scientific and technical",Total in all occupations,425107
2005,London,Administrative and support service activities,Total in all occupations,209036
2005,London,Public administration and defence; compulsory social security,Total in all occupations,317217
2005,London,Education,Total in all occupations,320354
2005,London,Human health and social work activities,Total in all occupations,415127
2005,London,"Arts, entertainment and recreation",Total in all occupations,147092
2005,London,Other service activities,Total in all occupations,91979
2005,London,Total in all industries,Total in all occupations,3943530
2005,UK,Primary and utilities,"Managers, Directors And Senior Officials",64384
2005,UK,Manufacturing,"Managers, Directors And Senior Officials",354533
2005,UK,Construction,"Managers, Directors And Senior Officials",190474
2005,UK,Wholesale and motor trades,"Managers, Directors And Senior Officials",167350
2005,UK,Retail ,"Managers, Directors And Senior Officials",403999
2005,UK,Transportation and storage,"Managers, Directors And Senior Officials",94976
2005,UK,Accommodation and food service activities,"Managers, Directors And Senior Officials",157605
2005,UK,Information and communication,"Managers, Directors And Senior Officials",85091
2005,UK,Financial and insurance activities,"Managers, Directors And Senior Officials",91100
2005,UK,"Real estate; Professional, scientific and technical","Managers, Directors And Senior Officials",131675
2005,UK,Administrative and support service activities,"Managers, Directors And Senior Officials",73292
2005,UK,Public administration and defence; compulsory social security,"Managers, Directors And Senior Officials",144205
2005,UK,Education,"Managers, Directors And Senior Officials",46226
2005,UK,Human health and social work activities,"Managers, Directors And Senior Officials",198365
2005,UK,"Arts, entertainment and recreation","Managers, Directors And Senior Officials",59513
2005,UK,Other service activities,"Managers, Directors And Senior Officials",52012
2005,UK,Total in all industries,"Managers, Directors And Senior Officials",2314800
2005,UK,Primary and utilities,Professional Occupations,59260
2005,UK,Manufacturing,Professional Occupations,376296
2005,UK,Construction,Professional Occupations,170260
2005,UK,Wholesale and motor trades,Professional Occupations,28958
2005,UK,Retail ,Professional Occupations,63608
2005,UK,Transportation and storage,Professional Occupations,37222
2005,UK,Accommodation and food service activities,Professional Occupations,5112
2005,UK,Information and communication,Professional Occupations,322925
2005,UK,Financial and insurance activities,Professional Occupations,79030
2005,UK,"Real estate; Professional, scientific and technical",Professional Occupations,459885
2005,UK,Administrative and support service activities,Professional Occupations,45149
2005,UK,Public administration and defence; compulsory social security,Professional Occupations,289417
2005,UK,Education,Professional Occupations,1158650
2005,UK,Human health and social work activities,Professional Occupations,952452
2005,UK,"Arts, entertainment and recreation",Professional Occupations,49325
2005,UK,Other service activities,Professional Occupations,71307
2005,UK,Total in all industries,Professional Occupations,4168856
2005,UK,Primary and utilities,Associate Professional And Technical Occupations,54530
2005,UK,Manufacturing,Associate Professional And Technical Occupations,395498
2005,UK,Construction,Associate Professional And Technical Occupations,129194
2005,UK,Wholesale and motor trades,Associate Professional And Technical Occupations,131861
2005,UK,Retail ,Associate Professional And Technical Occupations,140093
2005,UK,Transportation and storage,Associate Professional And Technical Occupations,72859
2005,UK,Accommodation and food service activities,Associate Professional And Technical Occupations,25020
2005,UK,Information and communication,Associate Professional And Technical Occupations,194798
2005,UK,Financial and insurance activities,Associate Professional And Technical Occupations,241886
2005,UK,"Real estate; Professional, scientific and technical",Associate Professional And Technical Occupations,301350
2005,UK,Administrative and support service activities,Associate Professional And Technical Occupations,113465
2005,UK,Public administration and defence; compulsory social security,Associate Professional And Technical Occupations,596363
2005,UK,Education,Associate Professional And Technical Occupations,157907
2005,UK,Human health and social work activities,Associate Professional And Technical Occupations,285409
2005,UK,"Arts, entertainment and recreation",Associate Professional And Technical Occupations,199159
2005,UK,Other service activities,Associate Professional And Technical Occupations,48512
2005,UK,Total in all industries,Associate Professional And Technical Occupations,3087904
2005,UK,Primary and utilities,Administrative And Secretarial Occupations,59343
2005,UK,Manufacturing,Administrative And Secretarial Occupations,307010
2005,UK,Construction,Administrative And Secretarial Occupations,188726
2005,UK,Wholesale and motor trades,Administrative And Secretarial Occupations,175027
2005,UK,Retail ,Administrative And Secretarial Occupations,202072
2005,UK,Transportation and storage,Administrative And Secretarial Occupations,142375
2005,UK,Accommodation and food service activities,Administrative And Secretarial Occupations,47199
2005,UK,Information and communication,Administrative And Secretarial Occupations,79148
2005,UK,Financial and insurance activities,Administrative And Secretarial Occupations,348239
2005,UK,"Real estate; Professional, scientific and technical",Administrative And Secretarial Occupations,323729
2005,UK,Administrative and support service activities,Administrative And Secretarial Occupations,120402
2005,UK,Public administration and defence; compulsory social security,Administrative And Secretarial Occupations,498110
2005,UK,Education,Administrative And Secretarial Occupations,181867
2005,UK,Human health and social work activities,Administrative And Secretarial Occupations,385809
2005,UK,"Arts, entertainment and recreation",Administrative And Secretarial Occupations,87332
2005,UK,Other service activities,Administrative And Secretarial Occupations,61609
2005,UK,Total in all industries,Administrative And Secretarial Occupations,3207997
2005,UK,Primary and utilities,Skilled Trades Occupations,167656
2005,UK,Manufacturing,Skilled Trades Occupations,795392
2005,UK,Construction,Skilled Trades Occupations,1111890
2005,UK,Wholesale and motor trades,Skilled Trades Occupations,225127
2005,UK,Retail ,Skilled Trades Occupations,109911
2005,UK,Transportation and storage,Skilled Trades Occupations,42141
2005,UK,Accommodation and food service activities,Skilled Trades Occupations,190807
2005,UK,Information and communication,Skilled Trades Occupations,66624
2005,UK,Financial and insurance activities,Skilled Trades Occupations,4505
2005,UK,"Real estate; Professional, scientific and technical",Skilled Trades Occupations,31135
2005,UK,Administrative and support service activities,Skilled Trades Occupations,91489
2005,UK,Public administration and defence; compulsory social security,Skilled Trades Occupations,50017
2005,UK,Education,Skilled Trades Occupations,40399
2005,UK,Human health and social work activities,Skilled Trades Occupations,45545
2005,UK,"Arts, entertainment and recreation",Skilled Trades Occupations,49648
2005,UK,Other service activities,Skilled Trades Occupations,42346
2005,UK,Total in all industries,Skilled Trades Occupations,3064632
2005,UK,Primary and utilities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",60884
2005,UK,Manufacturing,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",89823
2005,UK,Construction,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",34626
2005,UK,Wholesale and motor trades,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",130384
2005,UK,Retail ,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1431091
2005,UK,Transportation and storage,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",85496
2005,UK,Accommodation and food service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",74941
2005,UK,Information and communication,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",84154
2005,UK,Financial and insurance activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",116192
2005,UK,"Real estate; Professional, scientific and technical","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",70994
2005,UK,Administrative and support service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",133772
2005,UK,Public administration and defence; compulsory social security,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",124240
2005,UK,Education,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",473950
2005,UK,Human health and social work activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1063988
2005,UK,"Arts, entertainment and recreation","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",91932
2005,UK,Other service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",221876
2005,UK,Total in all industries,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",4288343
2005,UK,Primary and utilities,"Process, Plant And Machine Operatives; and Elementary Occupations",203371
2005,UK,Manufacturing,"Process, Plant And Machine Operatives; and Elementary Occupations",1079864
2005,UK,Construction,"Process, Plant And Machine Operatives; and Elementary Occupations",331196
2005,UK,Wholesale and motor trades,"Process, Plant And Machine Operatives; and Elementary Occupations",247460
2005,UK,Retail ,"Process, Plant And Machine Operatives; and Elementary Occupations",391323
2005,UK,Transportation and storage,"Process, Plant And Machine Operatives; and Elementary Occupations",845441
2005,UK,Accommodation and food service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",627435
2005,UK,Information and communication,"Process, Plant And Machine Operatives; and Elementary Occupations",30393
2005,UK,Financial and insurance activities,"Process, Plant And Machine Operatives; and Elementary Occupations",16570
2005,UK,"Real estate; Professional, scientific and technical","Process, Plant And Machine Operatives; and Elementary Occupations",42107
2005,UK,Administrative and support service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",353817
2005,UK,Public administration and defence; compulsory social security,"Process, Plant And Machine Operatives; and Elementary Occupations",119893
2005,UK,Education,"Process, Plant And Machine Operatives; and Elementary Occupations",282528
2005,UK,Human health and social work activities,"Process, Plant And Machine Operatives; and Elementary Occupations",191520
2005,UK,"Arts, entertainment and recreation","Process, Plant And Machine Operatives; and Elementary Occupations",95764
2005,UK,Other service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",89685
2005,UK,Total in all industries,"Process, Plant And Machine Operatives; and Elementary Occupations",4948367
2005,UK,Primary and utilities,Total in all occupations,669428
2005,UK,Manufacturing,Total in all occupations,3398416
2005,UK,Construction,Total in all occupations,2156366
2005,UK,Wholesale and motor trades,Total in all occupations,1106167
2005,UK,Retail ,Total in all occupations,2742097
2005,UK,Transportation and storage,Total in all occupations,1320510
2005,UK,Accommodation and food service activities,Total in all occupations,1128119
2005,UK,Information and communication,Total in all occupations,863133
2005,UK,Financial and insurance activities,Total in all occupations,897522
2005,UK,"Real estate; Professional, scientific and technical",Total in all occupations,1360875
2005,UK,Administrative and support service activities,Total in all occupations,931386
2005,UK,Public administration and defence; compulsory social security,Total in all occupations,1822245
2005,UK,Education,Total in all occupations,2341527
2005,UK,Human health and social work activities,Total in all occupations,3123088
2005,UK,"Arts, entertainment and recreation",Total in all occupations,632673
2005,UK,Other service activities,Total in all occupations,587347
2005,UK,Total in all industries,Total in all occupations,25080899
2006,London ,Primary and utilities,"Managers, Directors And Senior Officials",4328
2006,London ,Manufacturing,"Managers, Directors And Senior Officials",32734
2006,London ,Construction,"Managers, Directors And Senior Officials",34262
2006,London ,Wholesale and motor trades,"Managers, Directors And Senior Officials",24453
2006,London ,Retail ,"Managers, Directors And Senior Officials",53724
2006,London ,Transportation and storage,"Managers, Directors And Senior Officials",20462
2006,London ,Accommodation and food service activities,"Managers, Directors And Senior Officials",24809
2006,London ,Information and communication,"Managers, Directors And Senior Officials",32913
2006,London ,Financial and insurance activities,"Managers, Directors And Senior Officials",67239
2006,London ,"Real estate; Professional, scientific and technical","Managers, Directors And Senior Officials",56451
2006,London ,Administrative and support service activities,"Managers, Directors And Senior Officials",18581
2006,London ,Public administration and defence; compulsory social security,"Managers, Directors And Senior Officials",35521
2006,London ,Education,"Managers, Directors And Senior Officials",9483
2006,London ,Human health and social work activities,"Managers, Directors And Senior Officials",40298
2006,London ,"Arts, entertainment and recreation","Managers, Directors And Senior Officials",12768
2006,London ,Other service activities,"Managers, Directors And Senior Officials",9276
2006,London ,Total in all industries,"Managers, Directors And Senior Officials",477302
2006,London,Primary and utilities,Professional Occupations,7464
2006,London,Manufacturing,Professional Occupations,25964
2006,London,Construction,Professional Occupations,35014
2006,London,Wholesale and motor trades,Professional Occupations,5088
2006,London,Retail ,Professional Occupations,14824
2006,London,Transportation and storage,Professional Occupations,12046
2006,London,Accommodation and food service activities,Professional Occupations,1689
2006,London,Information and communication,Professional Occupations,129574
2006,London,Financial and insurance activities,Professional Occupations,59978
2006,London,"Real estate; Professional, scientific and technical",Professional Occupations,159549
2006,London,Administrative and support service activities,Professional Occupations,14044
2006,London,Public administration and defence; compulsory social security,Professional Occupations,73346
2006,London,Education,Professional Occupations,177947
2006,London,Human health and social work activities,Professional Occupations,152213
2006,London,"Arts, entertainment and recreation",Professional Occupations,17150
2006,London,Other service activities,Professional Occupations,20510
2006,London,Total in all industries,Professional Occupations,906400
2006,London,Primary and utilities,Associate Professional And Technical Occupations,4309
2006,London,Manufacturing,Associate Professional And Technical Occupations,35244
2006,London,Construction,Associate Professional And Technical Occupations,20894
2006,London,Wholesale and motor trades,Associate Professional And Technical Occupations,20960
2006,London,Retail ,Associate Professional And Technical Occupations,30023
2006,London,Transportation and storage,Associate Professional And Technical Occupations,22624
2006,London,Accommodation and food service activities,Associate Professional And Technical Occupations,5139
2006,London,Information and communication,Associate Professional And Technical Occupations,92203
2006,London,Financial and insurance activities,Associate Professional And Technical Occupations,113335
2006,London,"Real estate; Professional, scientific and technical",Associate Professional And Technical Occupations,117277
2006,London,Administrative and support service activities,Associate Professional And Technical Occupations,43126
2006,London,Public administration and defence; compulsory social security,Associate Professional And Technical Occupations,103176
2006,London,Education,Associate Professional And Technical Occupations,22879
2006,London,Human health and social work activities,Associate Professional And Technical Occupations,50101
2006,London,"Arts, entertainment and recreation",Associate Professional And Technical Occupations,61808
2006,London,Other service activities,Associate Professional And Technical Occupations,12876
2006,London,Total in all industries,Associate Professional And Technical Occupations,755974
2006,London,Primary and utilities,Administrative And Secretarial Occupations,5824
2006,London,Manufacturing,Administrative And Secretarial Occupations,25357
2006,London,Construction,Administrative And Secretarial Occupations,24721
2006,London,Wholesale and motor trades,Administrative And Secretarial Occupations,20486
2006,London,Retail ,Administrative And Secretarial Occupations,23993
2006,London,Transportation and storage,Administrative And Secretarial Occupations,19874
2006,London,Accommodation and food service activities,Administrative And Secretarial Occupations,12193
2006,London,Information and communication,Administrative And Secretarial Occupations,26943
2006,London,Financial and insurance activities,Administrative And Secretarial Occupations,75772
2006,London,"Real estate; Professional, scientific and technical",Administrative And Secretarial Occupations,81060
2006,London,Administrative and support service activities,Administrative And Secretarial Occupations,27580
2006,London,Public administration and defence; compulsory social security,Administrative And Secretarial Occupations,73077
2006,London,Education,Administrative And Secretarial Occupations,30455
2006,London,Human health and social work activities,Administrative And Secretarial Occupations,64768
2006,London,"Arts, entertainment and recreation",Administrative And Secretarial Occupations,18005
2006,London,Other service activities,Administrative And Secretarial Occupations,17034
2006,London,Total in all industries,Administrative And Secretarial Occupations,547142
2006,London,Primary and utilities,Skilled Trades Occupations,5120
2006,London,Manufacturing,Skilled Trades Occupations,45022
2006,London,Construction,Skilled Trades Occupations,134841
2006,London,Wholesale and motor trades,Skilled Trades Occupations,16942
2006,London,Retail ,Skilled Trades Occupations,9340
2006,London,Transportation and storage,Skilled Trades Occupations,8522
2006,London,Accommodation and food service activities,Skilled Trades Occupations,32782
2006,London,Information and communication,Skilled Trades Occupations,15294
2006,London,Financial and insurance activities,Skilled Trades Occupations,2322
2006,London,"Real estate; Professional, scientific and technical",Skilled Trades Occupations,5316
2006,London,Administrative and support service activities,Skilled Trades Occupations,11225
2006,London,Public administration and defence; compulsory social security,Skilled Trades Occupations,4292
2006,London,Education,Skilled Trades Occupations,3875
2006,London,Human health and social work activities,Skilled Trades Occupations,4491
2006,London,"Arts, entertainment and recreation",Skilled Trades Occupations,4580
2006,London,Other service activities,Skilled Trades Occupations,4639
2006,London,Total in all industries,Skilled Trades Occupations,308603
2006,London,Primary and utilities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1760
2006,London,Manufacturing,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",8404
2006,London,Construction,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",7905
2006,London,Wholesale and motor trades,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",16004
2006,London,Retail ,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",168396
2006,London,Transportation and storage,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",41557
2006,London,Accommodation and food service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",10436
2006,London,Information and communication,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",7801
2006,London,Financial and insurance activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",11528
2006,London,"Real estate; Professional, scientific and technical","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",13855
2006,London,Administrative and support service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",25318
2006,London,Public administration and defence; compulsory social security,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",18985
2006,London,Education,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",71356
2006,London,Human health and social work activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",84905
2006,London,"Arts, entertainment and recreation","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",12326
2006,London,Other service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",29935
2006,London,Total in all industries,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",530471
2006,London,Primary and utilities,"Process, Plant And Machine Operatives; and Elementary Occupations",11727
2006,London,Manufacturing,"Process, Plant And Machine Operatives; and Elementary Occupations",36697
2006,London,Construction,"Process, Plant And Machine Operatives; and Elementary Occupations",45252
2006,London,Wholesale and motor trades,"Process, Plant And Machine Operatives; and Elementary Occupations",16364
2006,London,Retail ,"Process, Plant And Machine Operatives; and Elementary Occupations",33941
2006,London,Transportation and storage,"Process, Plant And Machine Operatives; and Elementary Occupations",122676
2006,London,Accommodation and food service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",67926
2006,London,Information and communication,"Process, Plant And Machine Operatives; and Elementary Occupations",6328
2006,London,Financial and insurance activities,"Process, Plant And Machine Operatives; and Elementary Occupations",5532
2006,London,"Real estate; Professional, scientific and technical","Process, Plant And Machine Operatives; and Elementary Occupations",9732
2006,London,Administrative and support service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",57298
2006,London,Public administration and defence; compulsory social security,"Process, Plant And Machine Operatives; and Elementary Occupations",15574
2006,London,Education,"Process, Plant And Machine Operatives; and Elementary Occupations",26181
2006,London,Human health and social work activities,"Process, Plant And Machine Operatives; and Elementary Occupations",16775
2006,London,"Arts, entertainment and recreation","Process, Plant And Machine Operatives; and Elementary Occupations",13182
2006,London,Other service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",10023
2006,London,Total in all industries,"Process, Plant And Machine Operatives; and Elementary Occupations",495208
2006,London,Primary and utilities,Total in all occupations,40532
2006,London,Manufacturing,Total in all occupations,209422
2006,London,Construction,Total in all occupations,302889
2006,London,Wholesale and motor trades,Total in all occupations,120297
2006,London,Retail ,Total in all occupations,334241
2006,London,Transportation and storage,Total in all occupations,247761
2006,London,Accommodation and food service activities,Total in all occupations,154974
2006,London,Information and communication,Total in all occupations,311056
2006,London,Financial and insurance activities,Total in all occupations,335706
2006,London,"Real estate; Professional, scientific and technical",Total in all occupations,443240
2006,London,Administrative and support service activities,Total in all occupations,197172
2006,London,Public administration and defence; compulsory social security,Total in all occupations,323971
2006,London,Education,Total in all occupations,342176
2006,London,Human health and social work activities,Total in all occupations,413551
2006,London,"Arts, entertainment and recreation",Total in all occupations,139819
2006,London,Other service activities,Total in all occupations,104293
2006,London,Total in all industries,Total in all occupations,4021100
2006,UK,Primary and utilities,"Managers, Directors And Senior Officials",73987
2006,UK,Manufacturing,"Managers, Directors And Senior Officials",351778
2006,UK,Construction,"Managers, Directors And Senior Officials",201405
2006,UK,Wholesale and motor trades,"Managers, Directors And Senior Officials",168967
2006,UK,Retail ,"Managers, Directors And Senior Officials",408530
2006,UK,Transportation and storage,"Managers, Directors And Senior Officials",105603
2006,UK,Accommodation and food service activities,"Managers, Directors And Senior Officials",153538
2006,UK,Information and communication,"Managers, Directors And Senior Officials",82329
2006,UK,Financial and insurance activities,"Managers, Directors And Senior Officials",91143
2006,UK,"Real estate; Professional, scientific and technical","Managers, Directors And Senior Officials",143038
2006,UK,Administrative and support service activities,"Managers, Directors And Senior Officials",76074
2006,UK,Public administration and defence; compulsory social security,"Managers, Directors And Senior Officials",154756
2006,UK,Education,"Managers, Directors And Senior Officials",45321
2006,UK,Human health and social work activities,"Managers, Directors And Senior Officials",191615
2006,UK,"Arts, entertainment and recreation","Managers, Directors And Senior Officials",58839
2006,UK,Other service activities,"Managers, Directors And Senior Officials",48088
2006,UK,Total in all industries,"Managers, Directors And Senior Officials",2355011
2006,UK,Primary and utilities,Professional Occupations,71147
2006,UK,Manufacturing,Professional Occupations,389313
2006,UK,Construction,Professional Occupations,177901
2006,UK,Wholesale and motor trades,Professional Occupations,33921
2006,UK,Retail ,Professional Occupations,64554
2006,UK,Transportation and storage,Professional Occupations,35593
2006,UK,Accommodation and food service activities,Professional Occupations,9608
2006,UK,Information and communication,Professional Occupations,335999
2006,UK,Financial and insurance activities,Professional Occupations,94789
2006,UK,"Real estate; Professional, scientific and technical",Professional Occupations,464103
2006,UK,Administrative and support service activities,Professional Occupations,42242
2006,UK,Public administration and defence; compulsory social security,Professional Occupations,300031
2006,UK,Education,Professional Occupations,1212397
2006,UK,Human health and social work activities,Professional Occupations,1009458
2006,UK,"Arts, entertainment and recreation",Professional Occupations,50869
2006,UK,Other service activities,Professional Occupations,73381
2006,UK,Total in all industries,Professional Occupations,4365306
2006,UK,Primary and utilities,Associate Professional And Technical Occupations,55004
2006,UK,Manufacturing,Associate Professional And Technical Occupations,416547
2006,UK,Construction,Associate Professional And Technical Occupations,142486
2006,UK,Wholesale and motor trades,Associate Professional And Technical Occupations,141512
2006,UK,Retail ,Associate Professional And Technical Occupations,137360
2006,UK,Transportation and storage,Associate Professional And Technical Occupations,72133
2006,UK,Accommodation and food service activities,Associate Professional And Technical Occupations,29333
2006,UK,Information and communication,Associate Professional And Technical Occupations,192857
2006,UK,Financial and insurance activities,Associate Professional And Technical Occupations,249672
2006,UK,"Real estate; Professional, scientific and technical",Associate Professional And Technical Occupations,298198
2006,UK,Administrative and support service activities,Associate Professional And Technical Occupations,123926
2006,UK,Public administration and defence; compulsory social security,Associate Professional And Technical Occupations,608590
2006,UK,Education,Associate Professional And Technical Occupations,171111
2006,UK,Human health and social work activities,Associate Professional And Technical Occupations,303806
2006,UK,"Arts, entertainment and recreation",Associate Professional And Technical Occupations,220594
2006,UK,Other service activities,Associate Professional And Technical Occupations,51136
2006,UK,Total in all industries,Associate Professional And Technical Occupations,3214265
2006,UK,Primary and utilities,Administrative And Secretarial Occupations,56484
2006,UK,Manufacturing,Administrative And Secretarial Occupations,302374
2006,UK,Construction,Administrative And Secretarial Occupations,189724
2006,UK,Wholesale and motor trades,Administrative And Secretarial Occupations,176165
2006,UK,Retail ,Administrative And Secretarial Occupations,185015
2006,UK,Transportation and storage,Administrative And Secretarial Occupations,142462
2006,UK,Accommodation and food service activities,Administrative And Secretarial Occupations,56127
2006,UK,Information and communication,Administrative And Secretarial Occupations,78679
2006,UK,Financial and insurance activities,Administrative And Secretarial Occupations,327495
2006,UK,"Real estate; Professional, scientific and technical",Administrative And Secretarial Occupations,330418
2006,UK,Administrative and support service activities,Administrative And Secretarial Occupations,123415
2006,UK,Public administration and defence; compulsory social security,Administrative And Secretarial Occupations,492639
2006,UK,Education,Administrative And Secretarial Occupations,190542
2006,UK,Human health and social work activities,Administrative And Secretarial Occupations,380044
2006,UK,"Arts, entertainment and recreation",Administrative And Secretarial Occupations,91777
2006,UK,Other service activities,Administrative And Secretarial Occupations,58652
2006,UK,Total in all industries,Administrative And Secretarial Occupations,3182012
2006,UK,Primary and utilities,Skilled Trades Occupations,171043
2006,UK,Manufacturing,Skilled Trades Occupations,756872
2006,UK,Construction,Skilled Trades Occupations,1135385
2006,UK,Wholesale and motor trades,Skilled Trades Occupations,214079
2006,UK,Retail ,Skilled Trades Occupations,102292
2006,UK,Transportation and storage,Skilled Trades Occupations,45307
2006,UK,Accommodation and food service activities,Skilled Trades Occupations,189768
2006,UK,Information and communication,Skilled Trades Occupations,67867
2006,UK,Financial and insurance activities,Skilled Trades Occupations,3340
2006,UK,"Real estate; Professional, scientific and technical",Skilled Trades Occupations,24630
2006,UK,Administrative and support service activities,Skilled Trades Occupations,104027
2006,UK,Public administration and defence; compulsory social security,Skilled Trades Occupations,39184
2006,UK,Education,Skilled Trades Occupations,32921
2006,UK,Human health and social work activities,Skilled Trades Occupations,49644
2006,UK,"Arts, entertainment and recreation",Skilled Trades Occupations,58548
2006,UK,Other service activities,Skilled Trades Occupations,44972
2006,UK,Total in all industries,Skilled Trades Occupations,3039879
2006,UK,Primary and utilities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",59451
2006,UK,Manufacturing,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",85029
2006,UK,Construction,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",39349
2006,UK,Wholesale and motor trades,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",134443
2006,UK,Retail ,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1431934
2006,UK,Transportation and storage,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",91666
2006,UK,Accommodation and food service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",77772
2006,UK,Information and communication,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",92801
2006,UK,Financial and insurance activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",123665
2006,UK,"Real estate; Professional, scientific and technical","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",72868
2006,UK,Administrative and support service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",123073
2006,UK,Public administration and defence; compulsory social security,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",119835
2006,UK,Education,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",494531
2006,UK,Human health and social work activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1094201
2006,UK,"Arts, entertainment and recreation","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",104430
2006,UK,Other service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",241683
2006,UK,Total in all industries,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",4386731
2006,UK,Primary and utilities,"Process, Plant And Machine Operatives; and Elementary Occupations",218370
2006,UK,Manufacturing,"Process, Plant And Machine Operatives; and Elementary Occupations",1049575
2006,UK,Construction,"Process, Plant And Machine Operatives; and Elementary Occupations",339525
